year,date1,cases,end_cases,perc_cng_cases
2020,20200901,286.0,325.0,0.13636363636363635
2020,20201001,326.0,417.0,0.2791411042944785
2020,20201101,417.0,583.0,0.3980815347721823
2020,20200801,212.0,296.0,0.39622641509433965
2020,20200901,297.0,353.0,0.18855218855218855
2020,20201001,353.0,406.0,0.1501416430594901
2020,20201101,412.0,634.0,0.5388349514563107
2020,20200801,150.0,264.0,0.76
2020,20200901,264.0,393.0,0.48863636363636365
2020,20201001,393.0,594.0,0.5114503816793893
2020,20201101,594.0,919.0,0.5471380471380471
2020,20200801,250.0,466.0,0.864
2020,20200901,481.0,672.0,0.3970893970893971
2020,20201001,677.0,903.0,0.33382570162481534
2020,20201101,906.0,1146.0,0.26490066225165565
2020,20200801,785.0,1086.0,0.3834394904458599
2020,20200901,1088.0,1215.0,0.11672794117647059
2020,20201001,1219.0,1348.0,0.10582444626743231
2020,20201101,1359.0,1532.0,0.12729948491537896
2020,20200801,45.0,53.0,0.17777777777777778
2020,20200901,52.0,62.0,0.19230769230769232
2020,20201001,62.0,82.0,0.3225806451612903
2020,20201101,86.0,170.0,0.9767441860465116
2020,20200801,404.0,430.0,0.06435643564356436
2020,20200901,392.0,431.0,0.09948979591836735
2020,20201001,412.0,479.0,0.16262135922330098
2020,20201101,483.0,562.0,0.16356107660455488
2020,20200801,111.0,175.0,0.5765765765765766
2020,20200901,176.0,199.0,0.13068181818181818
2020,20201001,201.0,256.0,0.2736318407960199
2020,20201101,258.0,297.0,0.1511627906976744
2020,20200801,516.0,1025.0,0.9864341085271318
2020,20200901,1040.0,1828.0,0.7576923076923077
2020,20201001,1855.0,2879.0,0.5520215633423181
2020,20201101,2941.0,4067.0,0.3828629717783067
2020,20200801,9.0,20.0,1.2222222222222223
2020,20200901,20.0,31.0,0.55
2020,20201001,33.0,94.0,1.8484848484848484
2020,20201101,94.0,147.0,0.5638297872340425
2020,20200801,50.0,58.0,0.16
2020,20200901,58.0,66.0,0.13793103448275862
2020,20201001,66.0,86.0,0.30303030303030304
2020,20201101,87.0,207.0,1.3793103448275863
2020,20200801,774.0,1056.0,0.3643410852713178
2020,20200901,1063.0,1225.0,0.1523988711194732
2020,20201001,1243.0,1490.0,0.19871279163314562
2020,20201101,1497.0,1746.0,0.16633266533066132
2020,20200801,16952.0,21785.0,0.2850991033506371
2020,20200901,22005.0,27424.0,0.2462622131333788
2020,20201001,27600.0,34104.0,0.23565217391304347
2020,20201101,34517.0,44809.0,0.29817191528811887
2020,20200801,1276.0,1514.0,0.1865203761755486
2020,20200901,1525.0,1795.0,0.17704918032786884
2020,20201001,1798.0,2306.0,0.2825361512791991
2020,20201101,2329.0,3425.0,0.47058823529411764
2020,20200801,271.0,492.0,0.8154981549815498
2020,20200901,517.0,1010.0,0.9535783365570599
2020,20201001,1017.0,1357.0,0.3343166175024582
2020,20201101,1357.0,1793.0,0.3212969786293294
2020,20200801,84.0,111.0,0.32142857142857145
2020,20200901,111.0,135.0,0.21621621621621623
2020,20201001,136.0,223.0,0.6397058823529411
2020,20201101,223.0,242.0,0.08520179372197309
2020,20200801,117.0,123.0,0.05128205128205128
2020,20200901,122.0,128.0,0.04918032786885246
2020,20201001,128.0,143.0,0.1171875
2020,20201101,143.0,173.0,0.2097902097902098
2020,20200801,156.0,213.0,0.36538461538461536
2020,20200901,216.0,373.0,0.7268518518518519
2020,20201001,379.0,921.0,1.4300791556728232
2020,20201101,945.0,1291.0,0.36613756613756615
2020,20200801,3418.0,4081.0,0.19397308367466354
2020,20200901,4101.0,4469.0,0.0897342111680078
2020,20201001,4481.0,5055.0,0.12809640705199732
2020,20201101,5085.0,5782.0,0.13706981317600786
2020,20200801,15083.0,24963.0,0.6550421003779089
2020,20200901,25185.0,28621.0,0.13643041492952154
2020,20201001,28706.0,31594.0,0.10060614505678256
2020,20201101,31594.0,34858.0,0.10331075520668481
2020,20200801,27.0,70.0,1.5925925925925926
2020,20200901,71.0,177.0,1.4929577464788732
2020,20201001,186.0,343.0,0.8440860215053764
2020,20201101,348.0,465.0,0.33620689655172414
2020,20200801,17858.0,24891.0,0.39382909620338225
2020,20200901,25063.0,27684.0,0.10457646730239796
2020,20201001,27790.0,33719.0,0.21335012594458438
2020,20201101,33817.0,37477.0,0.10822958866842121
2020,20200801,25.0,86.0,2.44
2020,20200901,89.0,190.0,1.1348314606741574
2020,20201001,197.0,622.0,2.1573604060913705
2020,20201101,657.0,1116.0,0.6986301369863014
2020,20200801,140.0,207.0,0.4785714285714286
2020,20200901,209.0,249.0,0.19138755980861244
2020,20201001,250.0,431.0,0.724
2020,20201101,442.0,716.0,0.6199095022624435
2020,20200801,56.0,120.0,1.1428571428571428
2020,20200901,120.0,157.0,0.30833333333333335
2020,20201001,159.0,238.0,0.4968553459119497
2020,20201101,239.0,266.0,0.11297071129707113
2020,20200801,282.0,311.0,0.10283687943262411
2020,20200901,311.0,339.0,0.09003215434083602
2020,20201001,339.0,365.0,0.07669616519174041
2020,20201101,367.0,408.0,0.11171662125340599
2020,20200801,138.0,184.0,0.3333333333333333
2020,20200901,187.0,301.0,0.6096256684491979
2020,20201001,312.0,642.0,1.0576923076923077
2020,20201101,647.0,1045.0,0.615146831530139
2020,20200801,22.0,34.0,0.5454545454545454
2020,20200901,34.0,53.0,0.5588235294117647
2020,20201001,52.0,94.0,0.8076923076923077
2020,20201101,95.0,183.0,0.9263157894736842
2020,20200801,43.0,63.0,0.46511627906976744
2020,20200901,63.0,75.0,0.19047619047619047
2020,20201001,76.0,113.0,0.4868421052631579
2020,20201101,117.0,166.0,0.4188034188034188
2020,20200801,79.0,93.0,0.17721518987341772
2020,20200901,92.0,99.0,0.07608695652173914
2020,20201001,99.0,131.0,0.32323232323232326
2020,20201101,131.0,173.0,0.32061068702290074
2020,20200801,864.0,1092.0,0.2638888888888889
2020,20200901,1095.0,1473.0,0.3452054794520548
2020,20201001,1508.0,3445.0,1.2844827586206897
2020,20201101,3550.0,6121.0,0.724225352112676
2020,20200801,3487.0,3967.0,0.13765414396329223
2020,20200901,3980.0,4727.0,0.18768844221105527
2020,20201001,4772.0,7352.0,0.5406538139145013
2020,20201101,7352.0,11498.0,0.5639281828073993
2020,20200801,272.0,295.0,0.08455882352941177
2020,20200901,297.0,330.0,0.1111111111111111
2020,20201001,335.0,407.0,0.21492537313432836
2020,20201101,411.0,655.0,0.5936739659367397
2020,20200801,491.0,750.0,0.5274949083503055
2020,20200901,751.0,827.0,0.10119840213049268
2020,20201001,830.0,1132.0,0.363855421686747
2020,20201101,1124.0,1228.0,0.09252669039145907
2020,20200801,16.0,18.0,0.125
2020,20200901,19.0,48.0,1.5263157894736843
2020,20201001,48.0,65.0,0.3541666666666667
2020,20201101,64.0,180.0,1.8125
2020,20200801,196.0,356.0,0.8163265306122449
2020,20200901,360.0,496.0,0.37777777777777777
2020,20201001,503.0,874.0,0.7375745526838966
2020,20201101,874.0,1424.0,0.6292906178489702
2020,20200801,10139.0,12137.0,0.197060854127626
2020,20200901,12175.0,14550.0,0.19507186858316222
2020,20201001,14577.0,18021.0,0.23626260547437744
2020,20201101,18207.0,21343.0,0.172241445597847
2020,20200801,17511.0,24252.0,0.38495802638341614
2020,20200901,24477.0,27647.0,0.12950933529435796
2020,20201001,27733.0,32947.0,0.18800706739263692
2020,20201101,33063.0,36744.0,0.11133290989928318
2020,20200801,574.0,699.0,0.21777003484320556
2020,20200901,703.0,859.0,0.22190611664295876
2020,20201001,861.0,907.0,0.053426248548199766
2020,20201101,910.0,950.0,0.04395604395604396
2020,20200801,20.0,45.0,1.25
2020,20200901,45.0,74.0,0.6444444444444445
2020,20201001,74.0,143.0,0.9324324324324325
2020,20201101,148.0,315.0,1.1283783783783783
2020,20200801,2475.0,3945.0,0.593939393939394
2020,20200901,3988.0,5029.0,0.2610330992978937
2020,20201001,5062.0,6985.0,0.3798893717898064
2020,20201101,7118.0,10940.0,0.5369485810620961
2020,20200801,238.0,280.0,0.17647058823529413
2020,20200901,282.0,337.0,0.1950354609929078
2020,20201001,340.0,502.0,0.4764705882352941
2020,20201101,504.0,877.0,0.7400793650793651
2020,20200801,41.0,44.0,0.07317073170731707
2020,20200901,44.0,46.0,0.045454545454545456
2020,20201001,46.0,72.0,0.5652173913043478
2020,20201101,70.0,115.0,0.6428571428571429
2020,20200801,96.0,109.0,0.13541666666666666
2020,20200901,109.0,142.0,0.30275229357798167
2020,20201001,142.0,257.0,0.8098591549295775
2020,20201101,257.0,441.0,0.7159533073929961
2020,20200801,7.0,14.0,1.0
2020,20200901,14.0,15.0,0.07142857142857142
2020,20201001,15.0,18.0,0.2
2020,20201101,19.0,31.0,0.631578947368421
2020,20200801,9048.0,11174.0,0.23496905393457118
2020,20200901,11285.0,13426.0,0.189720868409393
2020,20201001,13537.0,18758.0,0.3856836817610992
2020,20201101,19030.0,26468.0,0.39085654230162903
2020,20200801,5549.0,7998.0,0.441340782122905
2020,20200901,8136.0,9825.0,0.20759587020648967
2020,20201001,9878.0,12656.0,0.2812310184247823
2020,20201101,12728.0,15610.0,0.22642991829038342
2020,20200801,55.0,101.0,0.8363636363636363
2020,20200901,102.0,145.0,0.4215686274509804
2020,20201001,148.0,206.0,0.3918918918918919
2020,20201101,206.0,264.0,0.2815533980582524
2020,20200801,616.0,725.0,0.17694805194805194
2020,20200901,728.0,799.0,0.09752747252747253
2020,20201001,799.0,891.0,0.11514392991239049
2020,20201101,893.0,977.0,0.0940649496080627
2020,20200801,74884.0,106595.0,0.42346829763367344
2020,20200901,107490.0,142681.0,0.32738859428784073
2020,20201001,143530.0,162306.0,0.1308158573120602
2020,20201101,162807.0,177466.0,0.09003912608180238
2020,20200801,17547.0,23134.0,0.3184020060409187
2020,20200901,23209.0,27728.0,0.19470894911456763
2020,20201001,27873.0,36580.0,0.31238115739245864
2020,20201101,36936.0,53486.0,0.44807234134719515
2020,20200801,88.0,98.0,0.11363636363636363
2020,20200901,98.0,101.0,0.030612244897959183
2020,20201001,101.0,124.0,0.22772277227722773
2020,20201101,125.0,148.0,0.184
2020,20200801,17006.0,27479.0,0.6158414677172762
2020,20200901,27610.0,31924.0,0.1562477363274176
2020,20201001,32138.0,35785.0,0.11347937021594375
2020,20201101,35785.0,38628.0,0.0794466955428252
2020,20200801,29589.0,37136.0,0.2550610023995404
2020,20200901,37458.0,42248.0,0.12787655507501736
2020,20201001,42380.0,48287.0,0.13938178386031147
2020,20201101,48669.0,53900.0,0.10748114816412911
2020,20200801,3755.0,4040.0,0.0758988015978695
2020,20200901,4048.0,4426.0,0.09337944664031621
2020,20201001,4451.0,5593.0,0.2565715569534936
2020,20201101,5615.0,7183.0,0.2792520035618878
2020,20200801,1473.0,1783.0,0.21045485403937542
2020,20200901,1796.0,3607.0,1.0083518930957684
2020,20201001,3632.0,4928.0,0.3568281938325991
2020,20201101,4928.0,7168.0,0.45454545454545453
2020,20200801,3000.0,3888.0,0.296
2020,20200901,3928.0,4611.0,0.17387983706720977
2020,20201001,4655.0,5861.0,0.2590762620837809
2020,20201101,5861.0,6969.0,0.18904623784337143
2020,20200801,40.0,89.0,1.225
2020,20200901,93.0,189.0,1.032258064516129
2020,20201001,193.0,308.0,0.5958549222797928
2020,20201101,310.0,440.0,0.41935483870967744
2020,20200801,2183.0,2624.0,0.20201557489693084
2020,20200901,2639.0,2963.0,0.12277377794619174
2020,20201001,2969.0,3569.0,0.20208824520040417
2020,20201101,3606.0,4172.0,0.1569606211869107
2020,20200801,236.0,265.0,0.1228813559322034
2020,20200901,266.0,307.0,0.15413533834586465
2020,20201001,307.0,348.0,0.13355048859934854
2020,20201101,350.0,379.0,0.08285714285714285
2020,20200801,7111.0,8490.0,0.1939249050766418
2020,20200901,8537.0,10193.0,0.19397914958416307
2020,20201001,10285.0,15956.0,0.5513855128828391
2020,20201101,15956.0,26313.0,0.6490975181749812
2020,20200801,1421.0,1664.0,0.17100633356790992
2020,20200901,1664.0,1945.0,0.16887019230769232
2020,20201001,1945.0,2566.0,0.319280205655527
2020,20201101,2566.0,4152.0,0.6180826188620421
2020,20200801,2.0,7.0,2.5
2020,20200901,7.0,9.0,0.2857142857142857
2020,20201001,9.0,12.0,0.3333333333333333
2020,20201101,12.0,21.0,0.75
2020,20200801,1898.0,2085.0,0.09852476290832456
2020,20200901,2093.0,2594.0,0.23936932632584806
2020,20201001,2619.0,3846.0,0.46849942726231386
2020,20201101,3875.0,4465.0,0.15225806451612903
2020,20200801,3074.0,4059.0,0.32042940793754066
2020,20200901,4117.0,6532.0,0.5865921787709497
2020,20201001,6641.0,9660.0,0.45460021081162477
2020,20201101,9792.0,13548.0,0.38357843137254904
2020,20200801,5590.0,6731.0,0.20411449016100178
2020,20200901,6789.0,7993.0,0.1773457062895861
2020,20201001,8052.0,9877.0,0.22665176353700944
2020,20201101,9929.0,12853.0,0.29449088528552725
2020,20200801,1039.0,1658.0,0.5957651588065448
2020,20200901,1676.0,2182.0,0.301909307875895
2020,20201001,2185.0,2622.0,0.2
2020,20201101,2658.0,3143.0,0.18246802106847254
2020,20200801,31.0,71.0,1.2903225806451613
2020,20200901,72.0,151.0,1.0972222222222223
2020,20201001,153.0,204.0,0.3333333333333333
2020,20201101,204.0,223.0,0.09313725490196079
2020,20200801,2597.0,4564.0,0.7574123989218329
2020,20200901,4769.0,6017.0,0.26169008177815056
2020,20201001,6043.0,6702.0,0.10905179546582823
2020,20201101,6715.0,7331.0,0.09173492181682799
2020,20200801,885.0,1003.0,0.13333333333333333
2020,20200901,1004.0,1065.0,0.060756972111553786
2020,20201001,1068.0,1113.0,0.042134831460674156
2020,20201101,1113.0,1145.0,0.028751123090745734
2020,20200801,15550.0,18672.0,0.20077170418006432
2020,20200901,18823.0,20515.0,0.08989002815704192
2020,20201001,20585.0,23588.0,0.14588292445955794
2020,20201101,23684.0,26988.0,0.1395034622529978
2020,20200801,506.0,663.0,0.3102766798418972
2020,20200901,641.0,700.0,0.09204368174726989
2020,20201001,703.0,830.0,0.1806543385490754
2020,20201101,831.0,892.0,0.07340553549939831
2020,20200801,146.0,244.0,0.6712328767123288
2020,20200901,243.0,394.0,0.6213991769547325
2020,20201001,412.0,840.0,1.0388349514563107
2020,20201101,926.0,1532.0,0.6544276457883369
2020,20200801,88.0,423.0,3.8068181818181817
2020,20200901,440.0,666.0,0.5136363636363637
2020,20201001,680.0,1071.0,0.575
2020,20201101,1094.0,1757.0,0.6060329067641682
2020,20200801,3.0,13.0,3.3333333333333335
2020,20200901,12.0,18.0,0.5
2020,20201001,18.0,186.0,9.333333333333334
2020,20201101,189.0,604.0,2.195767195767196
2020,20200801,1194.0,2177.0,0.8232830820770519
2020,20200901,2211.0,2935.0,0.3274536408864767
2020,20201001,2967.0,3734.0,0.258510279743849
2020,20201101,3743.0,4579.0,0.2233502538071066
2020,20200801,1178.0,1432.0,0.21561969439728354
2020,20200901,1448.0,1671.0,0.15400552486187846
2020,20201001,1683.0,2146.0,0.27510398098633393
2020,20201101,2157.0,2310.0,0.07093184979137691
2020,20200801,513.0,650.0,0.26705653021442494
2020,20200901,652.0,720.0,0.10429447852760736
2020,20201001,717.0,794.0,0.10739191073919108
2020,20201101,795.0,844.0,0.061635220125786164
2020,20200801,152.0,197.0,0.29605263157894735
2020,20200901,196.0,228.0,0.16326530612244897
2020,20201001,230.0,245.0,0.06521739130434782
2020,20201101,245.0,263.0,0.07346938775510205
2020,20200801,95.0,201.0,1.1157894736842104
2020,20200901,210.0,280.0,0.3333333333333333
2020,20201001,290.0,536.0,0.8482758620689655
2020,20201101,579.0,770.0,0.3298791018998273
2020,20200801,4828.0,5204.0,0.07787903893951947
2020,20200901,5212.0,5688.0,0.09132770529547199
2020,20201001,5704.0,6811.0,0.19407433380084152
2020,20201101,6863.0,8970.0,0.30700859682354653
2020,20200801,531.0,797.0,0.5009416195856874
2020,20200901,805.0,1021.0,0.2683229813664596
2020,20201001,1031.0,1528.0,0.48205625606207564
2020,20201101,1538.0,1843.0,0.19830949284785435
2020,20200801,4293.0,6320.0,0.47216398788725833
2020,20200901,6474.0,10644.0,0.644114921223355
2020,20201001,10709.0,12393.0,0.15725091044915493
2020,20201101,12429.0,13798.0,0.11014562716228177
2020,20200801,138.0,188.0,0.36231884057971014
2020,20200901,192.0,249.0,0.296875
2020,20201001,252.0,372.0,0.47619047619047616
2020,20201101,372.0,426.0,0.14516129032258066
2020,20200801,42.0,96.0,1.2857142857142858
2020,20200901,97.0,159.0,0.6391752577319587
2020,20201001,159.0,218.0,0.3710691823899371
2020,20201101,223.0,291.0,0.30493273542600896
2020,20200801,4762.0,6418.0,0.3477530449391012
2020,20200901,6475.0,7401.0,0.143011583011583
2020,20201001,7429.0,8990.0,0.2101224929331
2020,20201101,9086.0,12443.0,0.36946951353731017
2020,20200801,3276.0,3778.0,0.15323565323565325
2020,20200901,3788.0,4135.0,0.09160506863780359
2020,20201001,4147.0,5545.0,0.33711116469737157
2020,20201101,5624.0,7555.0,0.34334992887624466
2020,20200801,332.0,522.0,0.572289156626506
2020,20200901,526.0,709.0,0.34790874524714827
2020,20201001,718.0,995.0,0.38579387186629527
2020,20201101,1004.0,1463.0,0.45717131474103584
2020,20200801,9806.0,13023.0,0.32806445033652865
2020,20200901,13126.0,15063.0,0.14756970897455432
2020,20201001,15153.0,19975.0,0.3182208143601927
2020,20201101,19975.0,29863.0,0.49501877346683354
2020,20200801,295.0,518.0,0.7559322033898305
2020,20200901,535.0,1284.0,1.4
2020,20201001,1359.0,3347.0,1.462840323767476
2020,20201101,3421.0,4800.0,0.40309850920783397
2020,20200801,561.0,778.0,0.3868092691622103
2020,20200901,784.0,1653.0,1.1084183673469388
2020,20201001,1740.0,5726.0,2.2908045977011495
2020,20201101,5851.0,9140.0,0.5621261322850795
2020,20200801,119295.0,133728.0,0.1209857915252106
2020,20200901,134004.0,141856.0,0.05859526581296081
2020,20201001,142287.0,158765.0,0.11580819048823857
2020,20201101,159781.0,181920.0,0.13855840181248083
2020,20200801,558.0,791.0,0.4175627240143369
2020,20200901,794.0,976.0,0.22921914357682618
2020,20201001,981.0,1121.0,0.14271151885830785
2020,20201101,1127.0,1300.0,0.15350488021295475
2020,20200801,23.0,45.0,0.9565217391304348
2020,20200901,46.0,102.0,1.2173913043478262
2020,20201001,105.0,176.0,0.6761904761904762
2020,20201101,180.0,333.0,0.85
2020,20200801,5069.0,8496.0,0.6760702308147564
2020,20200901,8582.0,9774.0,0.1388953623863901
2020,20201001,9806.0,10926.0,0.1142157862533143
2020,20201101,10977.0,11952.0,0.08882208253621209
2020,20200801,142.0,170.0,0.19718309859154928
2020,20200901,171.0,192.0,0.12280701754385964
2020,20201001,192.0,229.0,0.19270833333333334
2020,20201101,229.0,240.0,0.048034934497816595
2020,20200801,132.0,272.0,1.0606060606060606
2020,20200901,278.0,573.0,1.0611510791366907
2020,20201001,595.0,1170.0,0.9663865546218487
2020,20201101,1207.0,1979.0,0.6396023198011599
2020,20200801,14721.0,18631.0,0.26560695604918144
2020,20200901,18734.0,21843.0,0.1659549482224832
2020,20201001,21953.0,27627.0,0.2584612581423951
2020,20201101,27861.0,37726.0,0.354079178780374
2020,20200801,148.0,486.0,2.2837837837837838
2020,20200901,490.0,779.0,0.5897959183673469
2020,20201001,786.0,1120.0,0.42493638676844786
2020,20201101,1154.0,1763.0,0.5277296360485269
2020,20200801,51.0,68.0,0.3333333333333333
2020,20200901,68.0,102.0,0.5
2020,20201001,102.0,172.0,0.6862745098039216
2020,20201101,172.0,393.0,1.2848837209302326
2020,20200801,102.0,175.0,0.7156862745098039
2020,20200901,177.0,237.0,0.3389830508474576
2020,20201001,241.0,527.0,1.1867219917012448
2020,20201101,538.0,789.0,0.46654275092936803
2020,20200801,594.0,781.0,0.3148148148148148
2020,20200901,783.0,875.0,0.11749680715197956
2020,20201001,883.0,976.0,0.10532276330690826
2020,20201101,979.0,1056.0,0.07865168539325842
2020,20200801,150.0,471.0,2.14
2020,20200901,483.0,690.0,0.42857142857142855
2020,20201001,700.0,991.0,0.4157142857142857
2020,20201101,1008.0,1499.0,0.4871031746031746
2020,20200801,2867.0,3002.0,0.04708754795953959
2020,20200901,3006.0,3125.0,0.039587491683300065
2020,20201001,3138.0,3547.0,0.13033779477374124
2020,20201101,3585.0,4267.0,0.19023709902370992
2020,20200801,2614.0,3830.0,0.4651874521805662
2020,20200901,3870.0,4779.0,0.23488372093023255
2020,20201001,4813.0,6121.0,0.271763972574278
2020,20201101,6252.0,7830.0,0.2523992322456814
2020,20200801,513.0,709.0,0.3820662768031189
2020,20200901,718.0,897.0,0.24930362116991645
2020,20201001,898.0,1165.0,0.2973273942093541
2020,20201101,1170.0,1269.0,0.08461538461538462
2020,20200801,199.0,325.0,0.6331658291457286
2020,20200901,328.0,555.0,0.6920731707317073
2020,20201001,560.0,834.0,0.48928571428571427
2020,20201101,835.0,1001.0,0.19880239520958085
2020,20200801,123.0,140.0,0.13821138211382114
2020,20200901,140.0,150.0,0.07142857142857142
2020,20201001,151.0,172.0,0.1390728476821192
2020,20201101,173.0,182.0,0.05202312138728324
2020,20200801,172.0,220.0,0.27906976744186046
2020,20200901,219.0,285.0,0.3013698630136986
2020,20201001,292.0,410.0,0.4041095890410959
2020,20201101,419.0,635.0,0.5155131264916468
2020,20200801,20679.0,25556.0,0.23584312587649306
2020,20200901,25790.0,28975.0,0.12349747964327258
2020,20201001,29132.0,34473.0,0.1833379102018399
2020,20201101,34668.0,39432.0,0.1374177916233991
2020,20200801,305.0,516.0,0.6918032786885245
2020,20200901,529.0,733.0,0.3856332703213611
2020,20201001,735.0,901.0,0.22585034013605443
2020,20201101,904.0,957.0,0.0586283185840708
2020,20200801,347.0,484.0,0.39481268011527376
2020,20200901,488.0,546.0,0.11885245901639344
